# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_WITHIN_SAME_TREE -10191 5 2562 154 1063791 5 /openedx/staticfiles/js/vendor/pdfjs/locale/mn/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10191 6 2562 154 2241801 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/mn/viewer.115bda3c8878.properties
DUPTYPE_WITHIN_SAME_TREE -10191 6 2562 154 2240696 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/mn/viewer.properties
DUPTYPE_FIRST_OCCURRENCE 3167 2 2562 154 2242143 5 /openedx/staticfiles/studio/templates/transcript-organization-credentials.bc3d133d0aaf.underscore
DUPTYPE_WITHIN_SAME_TREE -3167 2 2562 154 2241222 5 /openedx/staticfiles/studio/templates/transcript-organization-credentials.underscore
DUPTYPE_FIRST_OCCURRENCE 6187 3 2567 154 2241977 5 /openedx/staticfiles/studio/templates/mock/mock-bad-xblock-container-xblock.f853203d833c.underscore
DUPTYPE_WITHIN_SAME_TREE -6187 3 2567 154 2241299 5 /openedx/staticfiles/studio/templates/mock/mock-bad-xblock-container-xblock.underscore
DUPTYPE_FIRST_OCCURRENCE 12615 6 2568 154 1727230 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/ValidationMessage/index.c8f59cc741d2.jsx
DUPTYPE_WITHIN_SAME_TREE -12615 6 2568 154 1726292 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/ValidationMessage/index.jsx
DUPTYPE_WITHIN_SAME_TREE -12615 6 2568 154 1455660 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/ValidationMessage/index.jsx
DUPTYPE_WITHIN_SAME_TREE -12615 6 2568 154 1456375 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/ValidationMessage/index.c8f59cc741d2.jsx
DUPTYPE_FIRST_OCCURRENCE 16217 8 2569 154 1201943 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/skins/studio-tmce4/img/loader.1739904fd66b.gif
DUPTYPE_WITHIN_SAME_TREE -16217 9 2569 154 2241617 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/skins/studio-tmce4/img/loader.1739904fd66b.gif
DUPTYPE_WITHIN_SAME_TREE -16217 9 2569 154 2241061 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/skins/studio-tmce4/img/loader.gif
DUPTYPE_WITHIN_SAME_TREE -16217 8 2569 154 1200106 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/skins/studio-tmce4/img/loader.gif
DUPTYPE_FIRST_OCCURRENCE 3225 2 2570 154 1202649 5 /openedx/staticfiles/support/templates/enrollment.b9b4d8675d29.underscore
DUPTYPE_WITHIN_SAME_TREE -3225 2 2570 154 1200845 5 /openedx/staticfiles/support/templates/enrollment.underscore
DUPTYPE_FIRST_OCCURRENCE 9317 4 2571 154 1978794 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/locale/config.2d6c23cc42d8.yaml
DUPTYPE_WITHIN_SAME_TREE -9317 4 2571 154 1978085 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/locale/config.yaml
DUPTYPE_WITHIN_SAME_TREE -9317 4 2571 154 2111756 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/translations/config.2d6c23cc42d8.yaml
DUPTYPE_WITHIN_SAME_TREE -9317 5 2571 154 2516528 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/locale/config.2d6c23cc42d8.yaml
DUPTYPE_WITHIN_SAME_TREE -9317 5 2571 154 2516185 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/translations/config.yaml
DUPTYPE_WITHIN_SAME_TREE -9317 4 2571 154 2111162 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/translations/config.yaml
DUPTYPE_WITHIN_SAME_TREE -9317 5 2571 154 2516107 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/locale/config.yaml
DUPTYPE_WITHIN_SAME_TREE -9317 5 2571 154 2516529 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/translations/config.2d6c23cc42d8.yaml
DUPTYPE_FIRST_OCCURRENCE 7829 4 2575 154 1456484 5 /openedx/staticfiles/studio-frontend/node_modules/react-is/umd/react-is.production.min.95c06dff10da.js
DUPTYPE_WITHIN_SAME_TREE -7829 4 2575 154 1455526 5 /openedx/staticfiles/studio-frontend/node_modules/react-is/umd/react-is.production.min.js
DUPTYPE_FIRST_OCCURRENCE 6617 3 2577 154 1202508 5 /openedx/staticfiles/xmodule/descriptors/css/_000-e5d1b330372214d8a7b774e826640db5.e5d1b3303722.scss
DUPTYPE_WITHIN_SAME_TREE -6617 4 2577 154 2241913 5 /openedx/staticfiles/studio/xmodule/descriptors/css/_000-e5d1b330372214d8a7b774e826640db5.e5d1b3303722.scss
DUPTYPE_WITHIN_SAME_TREE -6617 3 2577 154 1200746 5 /openedx/staticfiles/xmodule/descriptors/css/_000-e5d1b330372214d8a7b774e826640db5.scss
DUPTYPE_WITHIN_SAME_TREE -6617 4 2577 154 2241134 5 /openedx/staticfiles/studio/xmodule/descriptors/css/_000-e5d1b330372214d8a7b774e826640db5.scss
DUPTYPE_FIRST_OCCURRENCE 1213 1 2578 154 1595292 5 /openedx/staticfiles/paragon/webpack.config.092fdfc94422.js
DUPTYPE_WITHIN_SAME_TREE -1213 1 2578 154 1593831 5 /openedx/staticfiles/paragon/webpack.config.js
DUPTYPE_FIRST_OCCURRENCE 3235 2 2584 154 1456707 5 /openedx/staticfiles/teams/templates/edit-team.6e5704ed50d6.underscore
DUPTYPE_WITHIN_SAME_TREE -3235 2 2584 154 1455262 5 /openedx/staticfiles/teams/templates/edit-team.underscore
DUPTYPE_FIRST_OCCURRENCE 7741 4 2594 154 934072 5 /openedx/staticfiles/js/vendor/CodeMirror/addons/htmlembedded.da30c638ddde.js
DUPTYPE_WITHIN_SAME_TREE -7741 5 2594 154 1855343 5 /openedx/staticfiles/studio/js/vendor/CodeMirror/addons/htmlembedded.js
DUPTYPE_WITHIN_SAME_TREE -7741 4 2594 154 933249 5 /openedx/staticfiles/js/vendor/CodeMirror/addons/htmlembedded.js
DUPTYPE_WITHIN_SAME_TREE -7741 5 2594 154 1856448 5 /openedx/staticfiles/studio/js/vendor/CodeMirror/addons/htmlembedded.da30c638ddde.js
DUPTYPE_FIRST_OCCURRENCE 4937 3 2596 154 1456514 5 /openedx/staticfiles/js/student_account/models/user_account_model.2f7b458c9831.js
DUPTYPE_WITHIN_SAME_TREE -4937 3 2596 154 1455133 5 /openedx/staticfiles/js/student_account/models/user_account_model.js
DUPTYPE_FIRST_OCCURRENCE 7593 4 2600 154 1855993 5 /openedx/staticfiles/js/bower/URIjs/src/jquery.URI.min.70100e6be487.js
DUPTYPE_WITHIN_SAME_TREE -7593 8 2600 154 1977820 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/URIjs/src/jquery.URI.min.js
DUPTYPE_WITHIN_SAME_TREE -7593 9 2600 154 2780689 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/URIjs/src/jquery.URI.min.js
DUPTYPE_WITHIN_SAME_TREE -7593 5 2600 154 2382167 5 /openedx/staticfiles/studio/js/bower/URIjs/src/jquery.URI.min.js
DUPTYPE_WITHIN_SAME_TREE -7593 9 2600 154 2781149 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/URIjs/src/jquery.URI.min.70100e6be487.js
DUPTYPE_WITHIN_SAME_TREE -7593 8 2600 154 1978557 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/URIjs/src/jquery.URI.min.70100e6be487.js
DUPTYPE_WITHIN_SAME_TREE -7593 4 2600 154 1854927 5 /openedx/staticfiles/js/bower/URIjs/src/jquery.URI.min.js
DUPTYPE_WITHIN_SAME_TREE -7593 5 2600 154 2382742 5 /openedx/staticfiles/studio/js/bower/URIjs/src/jquery.URI.min.70100e6be487.js
DUPTYPE_FIRST_OCCURRENCE 10245 5 2603 154 1064596 5 /openedx/staticfiles/js/vendor/pdfjs/locale/ta-LK/viewer.9ce38ccbc951.properties
DUPTYPE_WITHIN_SAME_TREE -10245 6 2603 154 2111791 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/ta-LK/viewer.9ce38ccbc951.properties
DUPTYPE_WITHIN_SAME_TREE -10245 5 2603 154 1063693 5 /openedx/staticfiles/js/vendor/pdfjs/locale/ta-LK/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10245 6 2603 154 2111417 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/ta-LK/viewer.properties
DUPTYPE_FIRST_OCCURRENCE 14591 6 2603 154 1855908 5 /openedx/staticfiles/xblock/resources/poll/translations/ar/LC_MESSAGES/textjs.40838231e3ae.po
DUPTYPE_WITHIN_SAME_TREE -14591 7 2603 154 2646412 5 /openedx/staticfiles/studio/xblock/resources/poll/translations/ar/LC_MESSAGES/textjs.40838231e3ae.po
DUPTYPE_WITHIN_SAME_TREE -14591 7 2603 154 2646162 5 /openedx/staticfiles/studio/xblock/resources/poll/translations/ar/LC_MESSAGES/textjs.po
DUPTYPE_WITHIN_SAME_TREE -14591 6 2603 154 1855257 5 /openedx/staticfiles/xblock/resources/poll/translations/ar/LC_MESSAGES/textjs.po
DUPTYPE_FIRST_OCCURRENCE 3195 2 2610 154 2242195 5 /openedx/staticfiles/studio/templates/xblock-validation-messages.11f5f73152f6.underscore
DUPTYPE_WITHIN_SAME_TREE -3195 2 2610 154 2241274 5 /openedx/staticfiles/studio/templates/xblock-validation-messages.underscore
DUPTYPE_FIRST_OCCURRENCE 3763 2 2610 154 1202750 5 /openedx/staticfiles/templates/wiki/delete.db0b48979276.html
DUPTYPE_WITHIN_SAME_TREE -3763 2 2610 154 1201107 5 /openedx/staticfiles/templates/wiki/delete.html
DUPTYPE_FIRST_OCCURRENCE 14943 7 2612 154 1064573 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/util/JSONRequest.c5f1433b6dcf.js
DUPTYPE_WITHIN_SAME_TREE -14943 8 2612 154 2241680 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/util/JSONRequest.c5f1433b6dcf.js
DUPTYPE_WITHIN_SAME_TREE -14943 7 2612 154 1064026 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/util/JSONRequest.js
DUPTYPE_WITHIN_SAME_TREE -14943 8 2612 154 2240969 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/util/JSONRequest.js
DUPTYPE_FIRST_OCCURRENCE 14887 7 2613 154 1201966 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/ui/Menu.5f9fe9cee541.js
DUPTYPE_WITHIN_SAME_TREE -14887 7 2613 154 1200039 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/ui/Menu.js
DUPTYPE_WITHIN_SAME_TREE -14887 8 2613 154 2240994 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/ui/Menu.js
DUPTYPE_WITHIN_SAME_TREE -14887 8 2613 154 2241704 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/ui/Menu.5f9fe9cee541.js
DUPTYPE_FIRST_OCCURRENCE 14321 6 2621 154 2111660 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/locale/hi/LC_MESSAGES/text.558b8a6ed28d.mo
DUPTYPE_WITHIN_SAME_TREE -14321 6 2621 154 2111698 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/translations/hi/LC_MESSAGES/text.558b8a6ed28d.mo
DUPTYPE_WITHIN_SAME_TREE -14321 7 2621 154 2516461 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/translations/hi/LC_MESSAGES/text.558b8a6ed28d.mo
DUPTYPE_WITHIN_SAME_TREE -14321 6 2621 154 2111112 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/locale/hi/LC_MESSAGES/text.mo
DUPTYPE_WITHIN_SAME_TREE -14321 7 2621 154 2516423 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/locale/hi/LC_MESSAGES/text.558b8a6ed28d.mo
DUPTYPE_WITHIN_SAME_TREE -14321 7 2621 154 2516135 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/locale/hi/LC_MESSAGES/text.mo
DUPTYPE_WITHIN_SAME_TREE -14321 6 2621 154 2111190 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/translations/hi/LC_MESSAGES/text.mo
DUPTYPE_WITHIN_SAME_TREE -14321 7 2621 154 2516213 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/translations/hi/LC_MESSAGES/text.mo
DUPTYPE_FIRST_OCCURRENCE 15027 7 2623 154 1064549 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/spellchecker/plugin.dev.f6510d4087ff.js
DUPTYPE_WITHIN_SAME_TREE -15027 8 2623 154 2240921 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/spellchecker/plugin.dev.js
DUPTYPE_WITHIN_SAME_TREE -15027 8 2623 154 2241656 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/spellchecker/plugin.dev.f6510d4087ff.js
DUPTYPE_WITHIN_SAME_TREE -15027 7 2623 154 1063978 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/spellchecker/plugin.dev.js
DUPTYPE_FIRST_OCCURRENCE 12471 6 2623 154 1727276 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/Fieldset/index.a128a8d99afc.jsx
DUPTYPE_WITHIN_SAME_TREE -12471 6 2623 154 1456421 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/Fieldset/index.a128a8d99afc.jsx
DUPTYPE_WITHIN_SAME_TREE -12471 6 2623 154 1726348 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/Fieldset/index.jsx
DUPTYPE_WITHIN_SAME_TREE -12471 6 2623 154 1455716 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/Fieldset/index.jsx
DUPTYPE_FIRST_OCCURRENCE 6383 3 2625 154 1456571 5 /openedx/staticfiles/teams/js/views/topic_card.abd0aee2ceff.js
DUPTYPE_WITHIN_SAME_TREE -6383 3 2625 154 1455300 5 /openedx/staticfiles/teams/js/views/topic_card.js
DUPTYPE_FIRST_OCCURRENCE 12499 6 2626 154 1727309 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/InputText/InputText.test.90132f8cb320.jsx
DUPTYPE_WITHIN_SAME_TREE -12499 6 2626 154 1593222 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/InputText/InputText.test.jsx
DUPTYPE_WITHIN_SAME_TREE -12499 6 2626 154 1726388 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/InputText/InputText.test.jsx
DUPTYPE_WITHIN_SAME_TREE -12499 6 2626 154 1594615 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/InputText/InputText.test.90132f8cb320.jsx
DUPTYPE_FIRST_OCCURRENCE 4841 3 2630 154 1330799 5 /openedx/staticfiles/js/learner_dashboard/views/program_card_view.1ce92a2944a9.js
DUPTYPE_WITHIN_SAME_TREE -4841 3 2630 154 1329967 5 /openedx/staticfiles/js/learner_dashboard/views/program_card_view.js
DUPTYPE_FIRST_OCCURRENCE 2177 2 2631 154 934417 5 /openedx/staticfiles/js/vendor/annotator.tags.min.67ca946bc312.js
DUPTYPE_WITHIN_SAME_TREE -2177 2 2631 154 933214 5 /openedx/staticfiles/js/vendor/annotator.tags.min.js
DUPTYPE_WITHIN_SAME_TREE -2177 3 2631 154 1728104 5 /openedx/staticfiles/studio/js/vendor/annotator.tags.min.67ca946bc312.js
DUPTYPE_WITHIN_SAME_TREE -2177 3 2631 154 1726958 5 /openedx/staticfiles/studio/js/vendor/annotator.tags.min.js
DUPTYPE_FIRST_OCCURRENCE 4219 3 2632 154 1727610 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/react-is/README.812706d32bb0.md
DUPTYPE_WITHIN_SAME_TREE -4219 3 2632 154 1726134 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/react-is/README.md
DUPTYPE_FIRST_OCCURRENCE 2143 2 2636 154 1456650 5 /openedx/staticfiles/js/student_account/enrollment.20e73ae36f4e.js
DUPTYPE_WITHIN_SAME_TREE -2143 2 2636 154 1455102 5 /openedx/staticfiles/js/student_account/enrollment.js
DUPTYPE_FIRST_OCCURRENCE 3557 2 2637 154 1202762 5 /openedx/staticfiles/templates/learner_dashboard/program_card.9e95e2f14312.underscore
DUPTYPE_WITHIN_SAME_TREE -3557 2 2637 154 1201131 5 /openedx/staticfiles/templates/learner_dashboard/program_card.underscore
DUPTYPE_FIRST_OCCURRENCE 2225 2 2648 154 934426 5 /openedx/staticfiles/js/vendor/jquery.smooth-scroll.min.7d3e43c46b29.js
DUPTYPE_WITHIN_SAME_TREE -2225 3 2648 154 1726967 5 /openedx/staticfiles/studio/js/vendor/jquery.smooth-scroll.min.js
DUPTYPE_WITHIN_SAME_TREE -2225 2 2648 154 933223 5 /openedx/staticfiles/js/vendor/jquery.smooth-scroll.min.js
DUPTYPE_WITHIN_SAME_TREE -2225 3 2648 154 1728113 5 /openedx/staticfiles/studio/js/vendor/jquery.smooth-scroll.min.7d3e43c46b29.js
DUPTYPE_FIRST_OCCURRENCE 6795 4 2651 154 1200509 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/78ms-RKSJ-H.bcmap
DUPTYPE_WITHIN_SAME_TREE -6795 4 2651 154 1202369 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/78ms-RKSJ-H.fe0b824fd3c0.bcmap
DUPTYPE_WITHIN_SAME_TREE -6795 5 2651 154 1856686 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/78ms-RKSJ-H.fe0b824fd3c0.bcmap
DUPTYPE_WITHIN_SAME_TREE -6795 5 2651 154 1855595 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/78ms-RKSJ-H.bcmap
DUPTYPE_FIRST_OCCURRENCE 2063 2 2652 154 1330951 5 /openedx/staticfiles/js/learner_analytics_dashboard/Discussions.4ce2871c1255.jsx
DUPTYPE_WITHIN_SAME_TREE -2063 2 2652 154 1330159 5 /openedx/staticfiles/js/learner_analytics_dashboard/Discussions.jsx
DUPTYPE_FIRST_OCCURRENCE 6957 4 2654 154 1200448 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/HKdla-B5-H.bcmap
DUPTYPE_WITHIN_SAME_TREE -6957 5 2654 154 1855534 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/HKdla-B5-H.bcmap
DUPTYPE_WITHIN_SAME_TREE -6957 5 2654 154 1856625 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/HKdla-B5-H.c31304dbfa1f.bcmap
DUPTYPE_WITHIN_SAME_TREE -6957 4 2654 154 1202308 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/HKdla-B5-H.c31304dbfa1f.bcmap
DUPTYPE_FIRST_OCCURRENCE 6101 3 2654 154 2242047 5 /openedx/staticfiles/studio/js/views/list_textbooks.072abadeb747.js
DUPTYPE_WITHIN_SAME_TREE -6101 3 2654 154 2241403 5 /openedx/staticfiles/studio/js/views/list_textbooks.js
DUPTYPE_FIRST_OCCURRENCE 14883 7 2657 154 1201977 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/ui/Layout.0ced65bbd31b.js
DUPTYPE_WITHIN_SAME_TREE -14883 8 2657 154 2241005 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/ui/Layout.js
DUPTYPE_WITHIN_SAME_TREE -14883 8 2657 154 2241715 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/ui/Layout.0ced65bbd31b.js
DUPTYPE_WITHIN_SAME_TREE -14883 7 2657 154 1200050 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/ui/Layout.js
DUPTYPE_FIRST_OCCURRENCE 3545 2 2658 154 1202753 5 /openedx/staticfiles/templates/learner_dashboard/course_card.05b68c45e119.underscore
DUPTYPE_WITHIN_SAME_TREE -3545 2 2658 154 1201122 5 /openedx/staticfiles/templates/learner_dashboard/course_card.underscore
DUPTYPE_FIRST_OCCURRENCE 15923 7 2665 154 1855807 5 /openedx/staticfiles/xblock/resources/poll/public/js/translations/en/text.3140c200e0d0.js
DUPTYPE_WITHIN_SAME_TREE -15923 8 2665 154 2781180 5 /openedx/staticfiles/studio/xblock/resources/poll/public/js/translations/en/text.3140c200e0d0.js
DUPTYPE_WITHIN_SAME_TREE -15923 8 2665 154 2780435 5 /openedx/staticfiles/studio/xblock/resources/poll/public/js/translations/en/text.js
DUPTYPE_WITHIN_SAME_TREE -15923 7 2665 154 1855294 5 /openedx/staticfiles/xblock/resources/poll/public/js/translations/en/text.js
DUPTYPE_FIRST_OCCURRENCE 8067 4 2667 154 1595032 5 /openedx/staticfiles/studio-frontend/src/data/constants/actionTypes.035d2f8ba107.js
DUPTYPE_WITHIN_SAME_TREE -8067 4 2667 154 1593444 5 /openedx/staticfiles/studio-frontend/src/data/constants/actionTypes.js
DUPTYPE_FIRST_OCCURRENCE 6779 4 2678 154 934034 5 /openedx/staticfiles/common/js/discussion/views/thread_response_show_view.9bc205bc7e56.js
DUPTYPE_WITHIN_SAME_TREE -6779 4 2678 154 932879 5 /openedx/staticfiles/common/js/discussion/views/thread_response_show_view.js
DUPTYPE_WITHIN_SAME_TREE -6779 5 2678 154 1201471 5 /openedx/staticfiles/studio/common/js/discussion/views/thread_response_show_view.js
DUPTYPE_WITHIN_SAME_TREE -6779 5 2678 154 1203291 5 /openedx/staticfiles/studio/common/js/discussion/views/thread_response_show_view.9bc205bc7e56.js
DUPTYPE_FIRST_OCCURRENCE 6221 3 2685 154 2241996 5 /openedx/staticfiles/studio/templates/mock/mock-unit-page.d2ecc3a26ad3.underscore
DUPTYPE_WITHIN_SAME_TREE -6221 3 2685 154 2241318 5 /openedx/staticfiles/studio/templates/mock/mock-unit-page.underscore
DUPTYPE_FIRST_OCCURRENCE 12251 5 2692 154 1855965 5 /openedx/staticfiles/xblock/resources/recommender/static/html/recommenderstudio.68e9fc0627c8.html
DUPTYPE_WITHIN_SAME_TREE -12251 6 2692 154 2646058 5 /openedx/staticfiles/studio/xblock/resources/recommender/static/html/recommenderstudio.html
DUPTYPE_WITHIN_SAME_TREE -12251 5 2692 154 1855144 5 /openedx/staticfiles/xblock/resources/recommender/static/html/recommenderstudio.html
DUPTYPE_WITHIN_SAME_TREE -12251 6 2692 154 2646434 5 /openedx/staticfiles/studio/xblock/resources/recommender/static/html/recommenderstudio.68e9fc0627c8.html
DUPTYPE_FIRST_OCCURRENCE 16139 8 2692 154 1064504 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/paste/classes/Plugin.aed7e3c8b4c7.js
DUPTYPE_WITHIN_SAME_TREE -16139 9 2692 154 2240913 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/paste/classes/Plugin.js
DUPTYPE_WITHIN_SAME_TREE -16139 8 2692 154 1063970 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/paste/classes/Plugin.js
DUPTYPE_WITHIN_SAME_TREE -16139 9 2692 154 2241597 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/paste/classes/Plugin.aed7e3c8b4c7.js
DUPTYPE_FIRST_OCCURRENCE 12781 6 2695 154 1064583 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/Shortcuts.6680ed15df51.js
DUPTYPE_WITHIN_SAME_TREE -12781 7 2695 154 2241763 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/Shortcuts.6680ed15df51.js
DUPTYPE_WITHIN_SAME_TREE -12781 7 2695 154 2240942 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/Shortcuts.js
DUPTYPE_WITHIN_SAME_TREE -12781 6 2695 154 1063999 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/Shortcuts.js
DUPTYPE_FIRST_OCCURRENCE 10255 5 2695 154 1064615 5 /openedx/staticfiles/js/vendor/pdfjs/locale/tn/viewer.d6d90463df35.properties
DUPTYPE_WITHIN_SAME_TREE -10255 5 2695 154 1063731 5 /openedx/staticfiles/js/vendor/pdfjs/locale/tn/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10255 6 2695 154 2240636 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/tn/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10255 6 2695 154 2241771 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/tn/viewer.d6d90463df35.properties
DUPTYPE_FIRST_OCCURRENCE 295 1 2696 154 1203205 5 /openedx/staticfiles/css/edx_sga.276bafefbf13.css
DUPTYPE_WITHIN_SAME_TREE -295 6 2696 154 2780809 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/css/edx_sga.css
DUPTYPE_WITHIN_SAME_TREE -295 1 2696 154 1201433 5 /openedx/staticfiles/css/edx_sga.css
DUPTYPE_WITHIN_SAME_TREE -295 2 2696 154 1594451 5 /openedx/staticfiles/studio/css/edx_sga.css
DUPTYPE_WITHIN_SAME_TREE -295 5 2696 154 1977940 5 /openedx/staticfiles/xblock/resources/edx_sga/static/css/edx_sga.css
DUPTYPE_WITHIN_SAME_TREE -295 5 2696 154 1978761 5 /openedx/staticfiles/xblock/resources/edx_sga/static/css/edx_sga.276bafefbf13.css
DUPTYPE_WITHIN_SAME_TREE -295 2 2696 154 1595849 5 /openedx/staticfiles/studio/css/edx_sga.276bafefbf13.css
DUPTYPE_WITHIN_SAME_TREE -295 6 2696 154 2781326 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/css/edx_sga.276bafefbf13.css
DUPTYPE_FIRST_OCCURRENCE 5243 3 2698 154 1595210 5 /openedx/staticfiles/paragon/src/RadioButtonGroup/README.648b8a93fb26.md
DUPTYPE_WITHIN_SAME_TREE -5243 3 2698 154 1593984 5 /openedx/staticfiles/paragon/src/RadioButtonGroup/README.md
DUPTYPE_WITHIN_SAME_TREE -5243 6 2698 154 1593211 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/RadioButtonGroup/README.md
DUPTYPE_WITHIN_SAME_TREE -5243 6 2698 154 1726377 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/RadioButtonGroup/README.md
DUPTYPE_WITHIN_SAME_TREE -5243 6 2698 154 1727300 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/RadioButtonGroup/README.648b8a93fb26.md
DUPTYPE_WITHIN_SAME_TREE -5243 6 2698 154 1594606 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/RadioButtonGroup/README.648b8a93fb26.md
DUPTYPE_FIRST_OCCURRENCE 5365 3 2700 154 1727629 5 /openedx/staticfiles/rest_framework/docs/js/jquery.json-view.min.b7c2d6981377.js
DUPTYPE_WITHIN_SAME_TREE -5365 3 2700 154 1726712 5 /openedx/staticfiles/rest_framework/docs/js/jquery.json-view.min.js
DUPTYPE_FIRST_OCCURRENCE 6487 3 2701 154 1202574 5 /openedx/staticfiles/templates/wiki/includes/article_menu.454876812ead.html
